num_steps	price_mean	run_time	rel_err	std_err
10	1.7478712099165594	0.4714751958847046	0.043942698195808115	0.0008755265848533176
15	1.7640944109144772	0.6661220788955688	0.03506886945791344	0.0007115254131135999
20	1.7723560540053171	0.9140890836715698	0.03054988421627496	0.000798100868249359
25	1.7790016537284665	1.1338235497474671	0.02691484857741448	0.0008717317819792553
30	1.7806617215672833	1.3824937105178834	0.026006818300477283	0.0008627690922361862
35	1.7862629960782932	1.6842635154724122	0.02294301167371995	0.0008532126865080645
40	1.7885274997882	1.9771072030067445	0.021704364744509215	0.0009496774932437219
45	1.7907458369431037	2.2803736448287966	0.02049097017471675	0.0007509583244217566
50	1.7911522955713213	2.8458356738090513	0.02026864387448137	0.0011149176992056539
55	1.791915518399874	2.8015326023101808	0.01985117332287455	0.0007191248103056843
60	1.7934496759985645	3.0240674018859863	0.019012013912258464	0.0006361910396409733
65	1.794420768241671	3.3218436360359194	0.018480842150586308	0.0009423861966405636
70	1.7957853974363847	3.5365598082542418	0.01773441203693773	0.0009622852953129464
75	1.7963237418492568	3.8229591846466064	0.01743994634410417	0.0011894738352025694
80	1.7978703879425808	4.079776418209076	0.016593955928769208	0.0010425070770416634
85	1.7976832674315915	4.328771531581879	0.01669630782393958	0.0006506776937970571
90	1.7963486034751497	4.574718070030213	0.01742634743656753	0.0006914179053386043
95	1.7982845535661898	4.858016765117645	0.016367414026619252	0.0008363680160075587
100	1.7978532043543918	5.098020100593567	0.01660335507377835	0.001070011716943823
105	1.7982782043435872	5.37975937128067	0.016370886948763357	0.0009359043395325675
110	1.7984977395518524	5.579856884479523	0.01625080473808658	0.000989159586036402
115	1.7984375847262768	5.873368227481842	0.016283708455422305	0.001086732715868937
120	1.7984856096150827	6.1473785758018495	0.016257439617449135	0.0008434318754988274
125	1.7982651956200926	6.34705924987793	0.016378002510261044	0.0007606368987605885
130	1.7995905422721363	6.661144709587097	0.015653059312547603	0.0007236784007453192
135	1.7979386518692508	6.927709317207336	0.016556616664198436	0.0010310500205033366
140	1.8003304937551579	7.105960988998413	0.015248317810822573	0.0010481619046439072
145	1.7998304480421161	7.383817672729492	0.015521834733852767	0.001006418453250887
150	1.7985512524491145	7.6012214660644535	0.01622153404818801	0.0009755177766280879
155	1.7991305573864167	7.934834814071655	0.01590466361051691	0.000967290678028882
160	1.8015408814344707	8.185495555400848	0.01458625531316516	0.0008054335511262741
165	1.8016939071600024	8.391268265247344	0.014502552714582099	0.0010501238418136915
170	1.799946053396901	8.65041412115097	0.015458600473260432	0.0007273114694397322
175	1.8007908409011428	8.952986907958984	0.014996515362343164	0.0010188786572715718
180	1.798016514997288	9.199747335910796	0.016514026791627227	0.0007221023326387141
185	1.8018238353892617	9.61305570602417	0.014431484073146122	0.0006636245121388808
190	1.8018239587699998	9.740166473388673	0.014431416585876542	0.0008192251618377134
195	1.8011510913231603	9.981637489795684	0.01479946420405771	0.0007829459489527858
200	1.7998047650058422	10.184497320652008	0.015535882939591772	0.0008122734925871309
